Speaker,Season,Episode,SeriesNumber,EpisodeCount,EpisodeTotal,EpisodePct
Erin,4,9,60,0,316,0
Erin,4,10,61,0,254,0
Erin,4,11,62,0,335,0
Erin,4,12,63,0,308,0
Erin,4,13,64,0,191,0
Erin,4,14,65,0,607,0
Erin,5,1,66,0,551,0
Erin,5,2,67,0,256,0
Erin,5,3,68,0,311,0
Erin,5,4,69,0,290,0
Erin,5,5,70,0,430,0
Erin,5,6,71,0,400,0
Erin,5,7,72,0,287,0
Erin,5,8,73,0,262,0
Erin,5,9,74,0,304,0
Erin,5,10,75,0,234,0
Erin,5,11,76,0,281,0
Erin,5,12,77,0,223,0
Erin,5,13,78,0,374,0
Erin,5,14,79,0,200,0
Erin,5,15,80,0,236,0
Erin,5,16,81,0,250,0
Erin,5,17,82,0,282,0
Erin,5,18,83,0,206,0
Erin,5,19,84,0,231,0
Erin,5,20,85,0,244,0
Erin,5,21,86,17,232,0.073275862
Erin,5,22,87,0,274,0
Erin,5,23,88,1,199,0.005025126
Erin,5,24,89,10,319,0.031347962
Erin,5,25,90,23,276,0.083333333
Erin,5,26,91,3,218,0.013761468
Erin,6,1,92,7,313,0.022364217
Erin,6,2,93,3,231,0.012987013
Erin,6,3,94,3,297,0.01010101
Erin,6,4,95,10,481,0.020790021
Erin,6,5,96,7,306,0.022875817
Erin,6,6,97,12,314,0.038216561
Erin,6,7,98,17,305,0.055737705
Erin,6,8,99,3,328,0.009146341
Erin,6,9,100,15,239,0.062761506
Erin,6,10,101,3,218,0.013761468
Erin,6,11,102,22,224,0.098214286
Erin,6,12,103,12,302,0.039735099
Erin,6,13,104,0,91,0
Erin,6,14,105,8,195,0.041025641
Erin,6,15,106,23,249,0.092369478
Erin,6,16,107,35,574,0.06097561
Erin,6,17,108,20,202,0.099009901
Erin,6,18,109,7,280,0.025
Erin,6,19,110,16,295,0.054237288
Erin,6,20,111,52,260,0.2
Erin,6,21,112,9,286,0.031468531
Erin,6,22,113,3,267,0.011235955
Erin,6,23,114,11,297,0.037037037
Erin,6,24,115,4,184,0.02173913
Erin,7,1,116,7,211,0.033175355
Erin,7,2,117,4,252,0.015873016
Erin,7,3,118,19,203,0.093596059
Erin,7,4,119,4,274,0.01459854
Erin,7,5,120,2,341,0.005865103
Erin,7,6,121,7,250,0.028
Erin,7,7,122,9,236,0.038135593
Erin,7,8,123,42,268,0.156716418
Erin,7,9,124,7,273,0.025641026
Erin,7,10,125,10,289,0.034602076
Erin,7,11,126,18,552,0.032608696
Erin,7,12,127,21,307,0.068403909
Erin,7,13,128,25,249,0.100401606
Erin,7,14,129,15,282,0.053191489
Erin,7,15,130,39,350,0.111428571
Erin,7,16,131,1,70,0.014285714
Erin,7,17,132,10,271,0.036900369
Erin,7,18,133,0,288,0
Erin,7,19,134,10,160,0.0625
Erin,7,20,135,14,195,0.071794872
Erin,7,21,136,12,298,0.040268456
Erin,7,22,137,3,166,0.018072289
Erin,7,23,138,13,239,0.054393305
Erin,7,24,139,23,435,0.052873563
Erin,8,1,140,9,270,0.033333333
Erin,8,2,141,18,306,0.058823529
Erin,8,3,142,13,308,0.042207792
Erin,8,4,143,6,230,0.026086957
Erin,8,5,144,36,270,0.133333333
Erin,8,6,145,8,312,0.025641026
Erin,8,7,146,13,300,0.043333333
Erin,8,8,147,17,266,0.063909774
Erin,8,9,148,8,248,0.032258065
Erin,8,10,149,38,313,0.121405751
Erin,8,11,150,6,224,0.026785714
Erin,8,12,151,58,285,0.203508772
Erin,8,13,152,14,342,0.040935673
Erin,8,14,153,15,260,0.057692308
Erin,8,15,154,21,211,0.099526066
Erin,8,16,155,19,278,0.068345324
Erin,8,17,156,10,226,0.044247788
Erin,8,18,157,15,246,0.06097561
Erin,8,19,158,33,238,0.138655462
Erin,8,20,159,25,250,0.1
Erin,8,21,160,25,289,0.08650519
Erin,8,22,161,7,213,0.03286385
Erin,8,23,162,8,239,0.033472803
Erin,8,24,163,9,241,0.037344398
Erin,9,1,164,4,220,0.018181818
Erin,9,2,165,31,293,0.105802048
Erin,9,3,166,21,242,0.08677686
Erin,9,4,167,11,302,0.036423841
Erin,9,5,168,24,240,0.1
Erin,9,6,169,40,255,0.156862745
Erin,9,7,170,18,263,0.068441065
Erin,9,8,171,6,282,0.021276596
Erin,9,9,172,24,287,0.083623693
Erin,9,10,173,26,225,0.115555556
Erin,9,11,174,11,228,0.048245614
Erin,9,12,175,20,249,0.080321285
Erin,9,13,176,2,210,0.00952381
Erin,9,14,177,10,221,0.045248869
Erin,9,15,178,26,235,0.110638298
Erin,9,16,179,33,423,0.078014184
Erin,9,17,180,4,142,0.028169014
Erin,9,18,181,3,270,0.011111111
Erin,9,19,182,10,246,0.040650407
Erin,9,20,183,16,195,0.082051282
Erin,9,21,184,9,333,0.027027027
Erin,9,22,185,22,444,0.04954955
Erin,9,23,186,11,432,0.025462963
Gabe,1,1,1,0,262,0
Gabe,1,2,2,0,245,0
Gabe,1,3,3,0,313,0
Gabe,1,4,4,0,354,0
Gabe,1,5,5,0,285,0
Gabe,1,6,6,0,360,0
Gabe,2,1,7,0,381,0
Gabe,2,2,8,0,289,0
Gabe,2,3,9,0,375,0
Gabe,2,4,10,0,370,0
Gabe,2,5,11,0,325,0
Gabe,2,6,12,0,310,0
Gabe,2,7,13,0,285,0
Gabe,2,8,14,0,401,0
Gabe,2,9,15,0,344,0
Gabe,2,10,16,0,337,0
Gabe,2,11,17,0,286,0
Gabe,2,12,18,0,385,0
Gabe,2,13,19,0,299,0
Gabe,2,14,20,0,324,0
Gabe,2,15,21,0,298,0
Gabe,2,16,22,0,203,0
Gabe,2,17,23,0,252,0
Gabe,2,18,24,0,245,0
Gabe,2,19,25,0,262,0
Gabe,2,20,26,0,277,0
Gabe,2,21,27,0,286,0
Gabe,2,22,28,0,367,0
Gabe,3,1,29,0,171,0
Gabe,3,2,30,0,288,0
Gabe,3,3,31,0,275,0
Gabe,3,4,32,0,290,0
Gabe,3,5,33,0,292,0
Gabe,3,6,34,0,237,0
Gabe,3,7,35,0,240,0
Gabe,3,8,36,0,514,0
Gabe,3,9,37,0,165,0
Gabe,3,10,38,0,468,0
Gabe,3,11,39,0,303,0
Gabe,3,12,40,0,228,0
Gabe,3,13,41,0,190,0
Gabe,3,14,42,0,188,0
Gabe,3,15,43,0,152,0
Gabe,3,16,44,0,220,0
Gabe,3,17,45,0,283,0
Gabe,3,18,46,0,339,0
Gabe,3,19,47,0,360,0
Gabe,3,20,48,0,345,0
Gabe,3,21,49,0,306,0
Gabe,3,22,50,0,339,0
Gabe,3,23,51,0,449,0
Gabe,4,1,52,0,540,0
Gabe,4,2,53,0,585,0
Gabe,4,3,54,0,552,0
Gabe,4,4,55,0,505,0
Gabe,4,5,56,0,258,0
Gabe,4,6,57,0,294,0
Gabe,4,7,58,0,273,0
Gabe,4,8,59,0,251,0
Gabe,4,9,60,0,316,0
Gabe,4,10,61,0,254,0
Gabe,4,11,62,0,335,0
Gabe,4,12,63,0,308,0
Gabe,4,13,64,0,191,0
Gabe,4,14,65,0,607,0
Gabe,5,1,66,0,551,0
Gabe,5,2,67,0,256,0
Gabe,5,3,68,0,311,0
Gabe,5,4,69,0,290,0
Gabe,5,5,70,0,430,0
Gabe,5,6,71,0,400,0
Gabe,5,7,72,0,287,0
Gabe,5,8,73,0,262,0
Gabe,5,9,74,0,304,0
Gabe,5,10,75,0,234,0
Gabe,5,11,76,0,281,0
Gabe,5,12,77,0,223,0
Gabe,5,13,78,0,374,0
Gabe,5,14,79,0,200,0
Gabe,5,15,80,0,236,0
Gabe,5,16,81,0,250,0
Gabe,5,17,82,0,282,0
Gabe,5,18,83,0,206,0
Gabe,5,19,84,0,231,0
Gabe,5,20,85,0,244,0
Gabe,5,21,86,0,232,0
Gabe,5,22,87,0,274,0
Gabe,5,23,88,0,199,0
Gabe,5,24,89,0,319,0
Gabe,5,25,90,0,276,0
Gabe,5,26,91,0,218,0
Gabe,6,1,92,0,313,0
Gabe,6,2,93,0,231,0
Gabe,6,3,94,0,297,0
Gabe,6,4,95,0,481,0
Gabe,6,5,96,0,306,0
Gabe,6,6,97,0,314,0
Gabe,6,7,98,0,305,0
Gabe,6,8,99,0,328,0
Gabe,6,9,100,0,239,0
Gabe,6,10,101,0,218,0
Gabe,6,11,102,0,224,0
Gabe,6,12,103,0,302,0
Gabe,6,13,104,0,91,0
Gabe,6,14,105,18,195,0.092307692
Gabe,6,15,106,5,249,0.020080321
Gabe,6,16,107,0,574,0
Gabe,6,17,108,3,202,0.014851485
Gabe,6,18,109,7,280,0.025
Gabe,6,19,110,0,295,0
Gabe,6,20,111,23,260,0.088461538
Gabe,6,21,112,15,286,0.052447552
Gabe,6,22,113,4,267,0.014981273
Gabe,6,23,114,6,297,0.02020202
Gabe,6,24,115,5,184,0.027173913
Gabe,7,1,116,11,211,0.052132701
Gabe,7,2,117,17,252,0.067460317
Gabe,7,3,118,0,203,0
Gabe,7,4,119,3,274,0.010948905
Gabe,7,5,120,0,341,0
Gabe,7,6,121,14,250,0.056
Gabe,7,7,122,2,236,0.008474576
Gabe,7,8,123,18,268,0.067164179
Gabe,7,9,124,8,273,0.029304029
Gabe,7,10,125,1,289,0.003460208
Gabe,7,11,126,6,552,0.010869565
Gabe,7,12,127,2,307,0.006514658
Gabe,7,13,128,7,249,0.02811245
Gabe,7,14,129,25,282,0.088652482
Gabe,7,15,130,21,350,0.06
Gabe,7,16,131,0,70,0
Gabe,7,17,132,1,271,0.003690037
Gabe,7,18,133,1,288,0.003472222
Gabe,7,19,134,4,160,0.025
Gabe,7,20,135,2,195,0.01025641
Gabe,7,21,136,10,298,0.033557047
Gabe,7,22,137,8,166,0.048192771
Gabe,7,23,138,20,239,0.083682008
Gabe,7,24,139,30,435,0.068965517
Gabe,8,1,140,3,270,0.011111111
Gabe,8,2,141,0,306,0
Gabe,8,3,142,0,308,0
Gabe,8,4,143,4,230,0.017391304
Gabe,8,5,144,10,270,0.037037037
Gabe,8,6,145,24,312,0.076923077
Gabe,8,7,146,2,300,0.006666667
Gabe,8,8,147,10,266,0.037593985
Gabe,8,9,148,4,248,0.016129032
Gabe,8,10,149,0,313,0
Gabe,8,11,150,21,224,0.09375
Gabe,8,12,151,9,285,0.031578947
Gabe,8,13,152,5,342,0.014619883
Gabe,8,14,153,0,260,0
Gabe,8,15,154,0,211,0
Gabe,8,16,155,6,278,0.021582734
Gabe,8,17,156,0,226,0
Gabe,8,18,157,1,246,0.004065041
Gabe,8,19,158,0,238,0
Gabe,8,20,159,2,250,0.008
Gabe,8,21,160,4,289,0.01384083
Gabe,8,22,161,0,213,0
Gabe,8,23,162,13,239,0.054393305
Gabe,8,24,163,2,241,0.008298755
Gabe,9,1,164,0,220,0
Gabe,9,2,165,0,293,0
Gabe,9,3,166,0,242,0
Gabe,9,4,167,0,302,0
Gabe,9,5,168,0,240,0
Gabe,9,6,169,0,255,0
Gabe,9,7,170,0,263,0
Gabe,9,8,171,0,282,0
Gabe,9,9,172,0,287,0
Gabe,9,10,173,0,225,0
Gabe,9,11,174,0,228,0
Gabe,9,12,175,0,249,0
Gabe,9,13,176,0,210,0
Gabe,9,14,177,0,221,0
Gabe,9,15,178,0,235,0
Gabe,9,16,179,20,423,0.047281324
Gabe,9,17,180,0,142,0
Gabe,9,18,181,0,270,0
Gabe,9,19,182,0,246,0
Gabe,9,20,183,0,195,0
Gabe,9,21,184,0,333,0
Gabe,9,22,185,0,444,0
Gabe,9,23,186,0,432,0
Holly,1,1,1,0,262,0
Holly,1,2,2,0,245,0
Holly,1,3,3,0,313,0
Holly,1,4,4,0,354,0
Holly,1,5,5,0,285,0
Holly,1,6,6,0,360,0
Holly,2,1,7,0,381,0
Holly,2,2,8,0,289,0
Holly,2,3,9,0,375,0
Holly,2,4,10,0,370,0
Holly,2,5,11,0,325,0
Holly,2,6,12,0,310,0
Holly,2,7,13,0,285,0
Holly,2,8,14,0,401,0
Holly,2,9,15,0,344,0
Holly,2,10,16,0,337,0
Holly,2,11,17,0,286,0
Holly,2,12,18,0,385,0
Holly,2,13,19,0,299,0
Holly,2,14,20,0,324,0
Holly,2,15,21,0,298,0
Holly,2,16,22,0,203,0
Holly,2,17,23,0,252,0
Holly,2,18,24,0,245,0
Holly,2,19,25,0,262,0
Holly,2,20,26,0,277,0
Holly,2,21,27,0,286,0
Holly,2,22,28,0,367,0
Holly,3,1,29,0,171,0
Holly,3,2,30,0,288,0
Holly,3,3,31,0,275,0
Holly,3,4,32,0,290,0
Holly,3,5,33,0,292,0
Holly,3,6,34,0,237,0
Holly,3,7,35,0,240,0
Holly,3,8,36,0,514,0
Holly,3,9,37,0,165,0
Holly,3,10,38,0,468,0
Holly,3,11,39,0,303,0
Holly,3,12,40,0,228,0
Holly,3,13,41,0,190,0
Holly,3,14,42,0,188,0
Holly,3,15,43,0,152,0
Holly,3,16,44,0,220,0
Holly,3,17,45,0,283,0
Holly,3,18,46,0,339,0
Holly,3,19,47,0,360,0
Holly,3,20,48,0,345,0
Holly,3,21,49,0,306,0
Holly,3,22,50,0,339,0
Holly,3,23,51,0,449,0
Holly,4,1,52,0,540,0
Holly,4,2,53,0,585,0
Holly,4,3,54,0,552,0
Holly,4,4,55,0,505,0
Holly,4,5,56,0,258,0
Holly,4,6,57,0,294,0
Holly,4,7,58,0,273,0
Holly,4,8,59,0,251,0
Holly,4,9,60,0,316,0
Holly,4,10,61,0,254,0
Holly,4,11,62,0,335,0
Holly,4,12,63,0,308,0
Holly,4,13,64,0,191,0
Holly,4,14,65,73,607,0.120263591
Holly,5,1,66,56,551,0.101633394
Holly,5,2,67,54,256,0.2109375
Holly,5,3,68,14,311,0.045016077
Holly,5,4,69,36,290,0.124137931
Holly,5,5,70,80,430,0.186046512
Holly,5,6,71,0,400,0
Holly,5,7,72,0,287,0
Holly,5,8,73,0,262,0
Holly,5,9,74,0,304,0
Holly,5,10,75,0,234,0
Holly,5,11,76,0,281,0
Holly,5,12,77,0,223,0
Holly,5,13,78,0,374,0
Holly,5,14,79,0,200,0
Holly,5,15,80,0,236,0
Holly,5,16,81,0,250,0
Holly,5,17,82,0,282,0
Holly,5,18,83,0,206,0
Holly,5,19,84,0,231,0
Holly,5,20,85,0,244,0
Holly,5,21,86,0,232,0
Holly,5,22,87,0,274,0
Holly,5,23,88,0,199,0
Holly,5,24,89,0,319,0
Holly,5,25,90,0,276,0
Holly,5,26,91,38,218,0.174311927
Holly,6,1,92,0,313,0
Holly,6,2,93,0,231,0
Holly,6,3,94,0,297,0
Holly,6,4,95,0,481,0
Holly,6,5,96,0,306,0
Holly,6,6,97,0,314,0
Holly,6,7,98,0,305,0
Holly,6,8,99,0,328,0
Holly,6,9,100,0,239,0
Holly,6,10,101,0,218,0
Holly,6,11,102,0,224,0
Holly,6,12,103,0,302,0
Holly,6,13,104,0,91,0
Holly,6,14,105,0,195,0
Holly,6,15,106,0,249,0
Holly,6,16,107,0,574,0
Holly,6,17,108,0,202,0
Holly,6,18,109,0,280,0
Holly,6,19,110,0,295,0
Holly,6,20,111,0,260,0
Holly,6,21,112,0,286,0
Holly,6,22,113,0,267,0
Holly,6,23,114,0,297,0
Holly,6,24,115,0,184,0
Holly,7,1,116,0,211,0
Holly,7,2,117,0,252,0
Holly,7,3,118,0,203,0
Holly,7,4,119,16,274,0.058394161
Holly,7,5,120,0,341,0
Holly,7,6,121,0,250,0
Holly,7,7,122,0,236,0
Holly,7,8,123,0,268,0
Holly,7,9,124,0,273,0
Holly,7,10,125,0,289,0
Holly,7,11,126,50,552,0.09057971
Holly,7,12,127,19,307,0.061889251
Holly,7,13,128,12,249,0.048192771
Holly,7,14,129,30,282,0.106382979
Holly,7,15,130,38,350,0.108571429
Holly,7,16,131,15,70,0.214285714
Holly,7,17,132,32,271,0.118081181
Holly,7,18,133,56,288,0.194444444
Holly,7,19,134,0,160,0
Holly,7,20,135,0,195,0
Holly,7,21,136,6,298,0.020134228
Holly,7,22,137,0,166,0
Holly,7,23,138,0,239,0
Holly,7,24,139,0,435,0
Holly,8,1,140,0,270,0
Holly,8,2,141,0,306,0
Holly,8,3,142,0,308,0
Holly,8,4,143,0,230,0
Holly,8,5,144,0,270,0
Holly,8,6,145,0,312,0
Holly,8,7,146,0,300,0
Holly,8,8,147,0,266,0
Holly,8,9,148,0,248,0
Holly,8,10,149,0,313,0
Holly,8,11,150,0,224,0
Holly,8,12,151,0,285,0
Holly,8,13,152,0,342,0
Holly,8,14,153,0,260,0
Holly,8,15,154,0,211,0
Holly,8,16,155,0,278,0
Holly,8,17,156,0,226,0
Holly,8,18,157,0,246,0
Holly,8,19,158,0,238,0
Holly,8,20,159,0,250,0
Holly,8,21,160,0,289,0
Holly,8,22,161,0,213,0
Holly,8,23,162,0,239,0
Holly,8,24,163,0,241,0
Holly,9,1,164,0,220,0
Holly,9,2,165,0,293,0
Holly,9,3,166,0,242,0
Holly,9,4,167,0,302,0
Holly,9,5,168,0,240,0
Holly,9,6,169,0,255,0
Holly,9,7,170,0,263,0
Holly,9,8,171,0,282,0
Holly,9,9,172,0,287,0
Holly,9,10,173,0,225,0
Holly,9,11,174,0,228,0
Holly,9,12,175,0,249,0
Holly,9,13,176,0,210,0
Holly,9,14,177,0,221,0
Holly,9,15,178,0,235,0
Holly,9,16,179,0,423,0
Holly,9,17,180,0,142,0
Holly,9,18,181,0,270,0
Holly,9,19,182,0,246,0
Holly,9,20,183,0,195,0
Holly,9,21,184,0,333,0
Holly,9,22,185,0,444,0
Holly,9,23,186,0,432,0
Nellie,1,1,1,0,262,0
Nellie,1,2,2,0,245,0
Nellie,1,3,3,0,313,0
Nellie,1,4,4,0,354,0
Nellie,1,5,5,0,285,0
Nellie,1,6,6,0,360,0
Nellie,2,1,7,0,381,0
Nellie,2,2,8,0,289,0
Nellie,2,3,9,0,375,0
Nellie,2,4,10,0,370,0
Nellie,2,5,11,0,325,0
Nellie,2,6,12,0,310,0
Nellie,2,7,13,0,285,0
Nellie,2,8,14,0,401,0
Nellie,2,9,15,0,344,0
Nellie,2,10,16,0,337,0
Nellie,2,11,17,0,286,0
Nellie,2,12,18,0,385,0
Nellie,2,13,19,0,299,0
Nellie,2,14,20,0,324,0
Nellie,2,15,21,0,298,0
Nellie,2,16,22,0,203,0
Nellie,2,17,23,0,252,0
Nellie,2,18,24,0,245,0
Nellie,2,19,25,0,262,0
Nellie,2,20,26,0,277,0
Nellie,2,21,27,0,286,0
Nellie,2,22,28,0,367,0
Nellie,3,1,29,0,171,0
Nellie,3,2,30,0,288,0
Nellie,3,3,31,0,275,0
Nellie,3,4,32,0,290,0
Nellie,3,5,33,0,292,0
Nellie,3,6,34,0,237,0
Nellie,3,7,35,0,240,0
Nellie,3,8,36,0,514,0
Nellie,3,9,37,0,165,0
Nellie,3,10,38,0,468,0
Nellie,3,11,39,0,303,0
Nellie,3,12,40,0,228,0
Nellie,3,13,41,0,190,0
Nellie,3,14,42,0,188,0
Nellie,3,15,43,0,152,0
Nellie,3,16,44,0,220,0
Nellie,3,17,45,0,283,0
Nellie,3,18,46,0,339,0
Nellie,3,19,47,0,360,0
Nellie,3,20,48,0,345,0
Nellie,3,21,49,0,306,0
Nellie,3,22,50,0,339,0
Nellie,3,23,51,0,449,0
Nellie,4,1,52,0,540,0
Nellie,4,2,53,0,585,0
Nellie,4,3,54,0,552,0
Nellie,4,4,55,0,505,0
Nellie,4,5,56,0,258,0
Nellie,4,6,57,0,294,0
Nellie,4,7,58,0,273,0
Nellie,4,8,59,0,251,0
Nellie,4,9,60,0,316,0
Nellie,4,10,61,0,254,0
Nellie,4,11,62,0,335,0
Nellie,4,12,63,0,308,0
Nellie,4,13,64,0,191,0
Nellie,4,14,65,0,607,0
Nellie,5,1,66,0,551,0
Nellie,5,2,67,0,256,0
Nellie,5,3,68,0,311,0
Nellie,5,4,69,0,290,0
Nellie,5,5,70,0,430,0
Nellie,5,6,71,0,400,0
Nellie,5,7,72,0,287,0
Nellie,5,8,73,0,262,0
Nellie,5,9,74,0,304,0
Nellie,5,10,75,0,234,0
Nellie,5,11,76,0,281,0
Nellie,5,12,77,0,223,0
Nellie,5,13,78,0,374,0
Nellie,5,14,79,0,200,0
Nellie,5,15,80,0,236,0
Nellie,5,16,81,0,250,0
Nellie,5,17,82,0,282,0
Nellie,5,18,83,0,206,0
Nellie,5,19,84,0,231,0
Nellie,5,20,85,0,244,0
Nellie,5,21,86,0,232,0
Nellie,5,22,87,0,274,0
Nellie,5,23,88,0,199,0
Nellie,5,24,89,0,319,0
Nellie,5,25,90,0,276,0
Nellie,5,26,91,0,218,0
Nellie,6,1,92,0,313,0
Nellie,6,2,93,0,231,0
Nellie,6,3,94,0,297,0
Nellie,6,4,95,0,481,0
Nellie,6,5,96,0,306,0
Nellie,6,6,97,0,314,0
Nellie,6,7,98,0,305,0
Nellie,6,8,99,0,328,0
Nellie,6,9,100,0,239,0
Nellie,6,10,101,0,218,0
Nellie,6,11,102,0,224,0
Nellie,6,12,103,0,302,0
Nellie,6,13,104,0,91,0
Nellie,6,14,105,0,195,0
Nellie,6,15,106,0,249,0
Nellie,6,16,107,0,574,0
Nellie,6,17,108,0,202,0
Nellie,6,18,109,0,280,0
Nellie,6,19,110,0,295,0
Nellie,6,20,111,0,260,0
Nellie,6,21,112,0,286,0
Nellie,6,22,113,0,267,0
Nellie,6,23,114,0,297,0
Nellie,6,24,115,0,184,0
Nellie,7,1,116,0,211,0
Nellie,7,2,117,0,252,0
Nellie,7,3,118,0,203,0
Nellie,7,4,119,0,274,0
Nellie,7,5,120,0,341,0
Nellie,7,6,121,0,250,0
Nellie,7,7,122,0,236,0
Nellie,7,8,123,0,268,0
Nellie,7,9,124,0,273,0
Nellie,7,10,125,0,289,0
Nellie,7,11,126,0,552,0
Nellie,7,12,127,0,307,0
Nellie,7,13,128,0,249,0
Nellie,7,14,129,0,282,0
Nellie,7,15,130,0,350,0
Nellie,7,16,131,0,70,0
Nellie,7,17,132,0,271,0
Nellie,7,18,133,0,288,0
Nellie,7,19,134,0,160,0
Nellie,7,20,135,0,195,0
Nellie,7,21,136,0,298,0
Nellie,7,22,137,0,166,0
Nellie,7,23,138,0,239,0
Nellie,7,24,139,10,435,0.022988506
Nellie,8,1,140,0,270,0
Nellie,8,2,141,0,306,0
Nellie,8,3,142,0,308,0
Nellie,8,4,143,0,230,0
Nellie,8,5,144,0,270,0
Nellie,8,6,145,0,312,0
Nellie,8,7,146,0,300,0
Nellie,8,8,147,0,266,0
Nellie,8,9,148,0,248,0
Nellie,8,10,149,0,313,0
Nellie,8,11,150,0,224,0
Nellie,8,12,151,0,285,0
Nellie,8,13,152,0,342,0
Nellie,8,14,153,0,260,0
Nellie,8,15,154,27,211,0.127962085
Nellie,8,16,155,24,278,0.086330935
Nellie,8,17,156,19,226,0.084070796
Nellie,8,18,157,12,246,0.048780488
Nellie,8,19,158,42,238,0.176470588
Nellie,8,20,159,22,250,0.088
Nellie,8,21,160,36,289,0.124567474
Nellie,8,22,161,17,213,0.079812207
Nellie,8,23,162,15,239,0.062761506
Nellie,8,24,163,19,241,0.078838174
Nellie,9,1,164,10,220,0.045454545
Nellie,9,2,165,31,293,0.105802048
Nellie,9,3,166,35,242,0.144628099
Nellie,9,4,167,27,302,0.089403974
Nellie,9,5,168,21,240,0.0875
Nellie,9,6,169,16,255,0.062745098
Nellie,9,7,170,6,263,0.022813688
Nellie,9,8,171,9,282,0.031914894
Nellie,9,9,172,11,287,0.038327526
Nellie,9,10,173,9,225,0.04
Nellie,9,11,174,9,228,0.039473684
Nellie,9,12,175,24,249,0.096385542
Nellie,9,13,176,3,210,0.014285714
Nellie,9,14,177,9,221,0.040723982
Nellie,9,15,178,7,235,0.029787234
Nellie,9,16,179,8,423,0.01891253
Nellie,9,17,180,2,142,0.014084507
Nellie,9,18,181,4,270,0.014814815
Nellie,9,19,182,13,246,0.052845528
Nellie,9,20,183,20,195,0.102564103
Nellie,9,21,184,5,333,0.015015015
Nellie,9,22,185,0,444,0
Nellie,9,23,186,9,432,0.020833333
Clark,1,1,1,0,262,0
Clark,1,2,2,0,245,0
Clark,1,3,3,0,313,0
Clark,1,4,4,0,354,0
Clark,1,5,5,0,285,0
Clark,1,6,6,0,360,0
Clark,2,1,7,0,381,0
Clark,2,2,8,0,289,0
Clark,2,3,9,0,375,0
Clark,2,4,10,0,370,0
Clark,2,5,11,0,325,0
Clark,2,6,12,0,310,0
Clark,2,7,13,0,285,0
Clark,2,8,14,0,401,0
Clark,2,9,15,0,344,0
Clark,2,10,16,0,337,0
Clark,2,11,17,0,286,0
Clark,2,12,18,0,385,0
Clark,2,13,19,0,299,0
Clark,2,14,20,0,324,0
Clark,2,15,21,0,298,0
Clark,2,16,22,0,203,0
Clark,2,17,23,0,252,0
Clark,2,18,24,0,245,0
Clark,2,19,25,0,262,0
Clark,2,20,26,0,277,0
Clark,2,21,27,0,286,0
Clark,2,22,28,0,367,0
Clark,3,1,29,0,171,0
Clark,3,2,30,0,288,0
Clark,3,3,31,0,275,0
Clark,3,4,32,0,290,0
Clark,3,5,33,0,292,0
Clark,3,6,34,0,237,0
Clark,3,7,35,0,240,0
Clark,3,8,36,0,514,0
Clark,3,9,37,0,165,0
Clark,3,10,38,0,468,0
Clark,3,11,39,0,303,0
Clark,3,12,40,0,228,0
Clark,3,13,41,0,190,0
Clark,3,14,42,0,188,0
Clark,3,15,43,0,152,0
Clark,3,16,44,0,220,0
Clark,3,17,45,0,283,0
Clark,3,18,46,0,339,0
Clark,3,19,47,0,360,0
Clark,3,20,48,0,345,0
Clark,3,21,49,0,306,0
Clark,3,22,50,0,339,0
Clark,3,23,51,0,449,0
Clark,4,1,52,0,540,0
Clark,4,2,53,0,585,0
Clark,4,3,54,0,552,0
Clark,4,4,55,0,505,0
Clark,4,5,56,0,258,0
Clark,4,6,57,0,294,0
Clark,4,7,58,0,273,0
Clark,4,8,59,0,251,0
Clark,4,9,60,0,316,0
Clark,4,10,61,0,254,0
Clark,4,11,62,0,335,0
Clark,4,12,63,0,308,0
Clark,4,13,64,0,191,0
Clark,4,14,65,0,607,0
Clark,5,1,66,0,551,0
Clark,5,2,67,0,256,0
Clark,5,3,68,0,311,0
Clark,5,4,69,0,290,0
Clark,5,5,70,0,430,0
Clark,5,6,71,0,400,0
Clark,5,7,72,0,287,0
Clark,5,8,73,0,262,0
Clark,5,9,74,0,304,0
Clark,5,10,75,0,234,0
Clark,5,11,76,0,281,0
Clark,5,12,77,0,223,0
Clark,5,13,78,0,374,0
Clark,5,14,79,0,200,0
Clark,5,15,80,0,236,0
Clark,5,16,81,0,250,0
Clark,5,17,82,0,282,0
Clark,5,18,83,0,206,0
Clark,5,19,84,0,231,0
Clark,5,20,85,0,244,0
Clark,5,21,86,0,232,0
Clark,5,22,87,0,274,0
Clark,5,23,88,0,199,0
Clark,5,24,89,0,319,0
Clark,5,25,90,0,276,0
Clark,5,26,91,0,218,0
Clark,6,1,92,0,313,0
Clark,6,2,93,0,231,0
Clark,6,3,94,0,297,0
Clark,6,4,95,0,481,0
Clark,6,5,96,0,306,0
Clark,6,6,97,0,314,0
Clark,6,7,98,0,305,0
Clark,6,8,99,0,328,0
Clark,6,9,100,0,239,0
Clark,6,10,101,0,218,0
Clark,6,11,102,0,224,0
Clark,6,12,103,0,302,0
Clark,6,13,104,0,91,0
Clark,6,14,105,0,195,0
Clark,6,15,106,0,249,0
Clark,6,16,107,13,574,0.022648084
Clark,6,17,108,0,202,0
Clark,6,18,109,0,280,0
Clark,6,19,110,0,295,0
Clark,6,20,111,0,260,0
Clark,6,21,112,0,286,0
Clark,6,22,113,0,267,0
Clark,6,23,114,0,297,0
Clark,6,24,115,0,184,0
Clark,7,1,116,0,211,0
